系统,线路,线路ID,from_station,to_station,from_id,to_id,distance(km),year of segment opening
广州地铁,地铁21号线,900000046003,天河公园,棠东,900000046003032,900000046003031,2.674,
广州地铁,地铁21号线,900000046003,棠东,黄村,900000046003031,440100023035002,1.837,
广州地铁,地铁21号线,900000046003,黄村,大观南路,440100023035002,900000046003029,1.419,
广州地铁,地铁21号线,900000046003,大观南路,天河智慧城,900000046003029,900000046003028,2.115,
广州地铁,地铁21号线,900000046003,天河智慧城,神舟路,900000046003028,900000046003027,2.886,
广州地铁,地铁21号线,900000046003,神舟路,科学城,900000046003027,900000046003026,1.832,
广州地铁,地铁21号线,900000046003,科学城,苏元,900000046003026,440100023053026,2.053,
广州地铁,地铁21号线,900000046003,苏元,水西,440100023053026,900000043742019,2.117,
广州地铁,地铁21号线,900000046003,水西,长平,900000043742019,900000046003023,2.775,
广州地铁,地铁21号线,900000046003,长平,金坑,900000046003023,900000046003022,5.754,
广州地铁,地铁21号线,900000046003,金坑,镇龙西,900000046003022,900000046003008,5.774,
广州地铁,地铁21号线,900000046003,镇龙西,镇龙,900000046003008,900000046003007,2.088,
广州地铁,地铁21号线,900000046003,镇龙,中新,900000046003007,900000046003006,2.058,
广州地铁,地铁21号线,900000046003,中新,坑贝,900000046003006,900000046003005,3.097,
广州地铁,地铁21号线,900000046003,坑贝,凤岗,900000046003005,900000046003004,2.88,
广州地铁,地铁21号线,900000046003,凤岗,朱村,900000046003004,900000046003021,3.17,
广州地铁,地铁21号线,900000046003,朱村,山田,900000046003021,900000046003003,4.429,
广州地铁,地铁21号线,900000046003,山田,钟岗,900000046003003,900000046003002,4.863,
广州地铁,地铁21号线,900000046003,钟岗,增城广场,900000046003002,900000046003001,2.295,
